,id,question,answers
3624,train_q4081,They say with age comes wisdom. Name something else that comes with age. ,"{'wrinkles': 38, 'aches': 15, 'experience': 10, 'gray hair': 10, 'hair loss': 4, 'arthritis': 3}"
3625,train_q4082,Tell me something that would make an unlikely weapon. ,"{'spoon': 27, 'forks': 15, 'pen': 13, 'keys': 12, 'shoes': 11, 'pillows': 10, 'bananas': 7, 'feathers': 5}"
3626,train_q4084,Tell me something that reminds you of the fall season. ,"{'leaves fall turn': 77, 'colder weather': 9, 'pumpkins': 4, 'football': 3, 'new tv shows': 2}"
3627,train_q4085,Tell me something a man with a big beer belly might have a hard time fitting into. ,"{'pants': 42, 'car': 26, 'airplane': 21, 'shirt': 11}"
3628,train_q4086,Tell me something you see in front of schools: ,"{'flag': 55, 'children': 18, 'buses': 13, 'crossing guard': 2, 'school name': 2, 'speed limit sign': 2}"
3629,train_q4087,Tell me a bad job for someone who hates horses. ,"{'jockey': 44, 'stable hand': 13, 'horse trainer': 12, 'farmer': 9, 'rancher': 6, 'veterinarian': 6}"
3630,train_q4088,Tell Me An Excuse A Man Might Give For Showing Up Late For A Date. ,"{'stuck in traffic': 43, 'car trouble': 29}"
3631,train_q4089,Tell me a dance that a guy might do at his prom if his grandparents taught him how to dance. ,"{'waltz': 29, 'the twist': 25, 'swing': 17, 'polka': 13, 'square dance': 11, 'tango': 5}"
3632,train_q4090,Tell me something you think of when you think of India. ,"{'curry': 48, 'taj mahal': 23, 'elephants': 18, 'mahatma gandhi': 11}"
3633,train_q4091,Tell me something that reminds you of winter. ,"{'snow': 38, 'cold': 31, 'christmas': 17, 'snowman': 9, 'hot chocolate': 5}"
3634,train_q4092,Tell me something people think needs saving. ,"{'money': 52, 'life': 8, 'animals': 6, 'souls': 6, 'world': 5, 'childhood': 4, 'bills': 3, 'economy': 3}"
3635,train_q4094,Tell me the color of an alien. ,"{'green': 57, 'grey': 22, 'white': 6, 'black': 5}"
3636,train_q4095,"Tell me something that has the word ""hood"" in it. ","{'neighborhood': 65, 'robin hood': 13, 'childhood': 5, 'fatherhood': 4}"
3637,train_q4096,Tell me a lullaby that always works on babies. ,"{'rock-a-bye baby': 43, 'hush little baby': 26, 'twinkle, twinkle': 17, 'go to sleep little baby': 9, 'brahms lullaby': 5}"
3638,train_q4097,Tell me part of a woman's body that is usually bigger than a man's. ,"{'chest': 56, 'buttocks': 26, 'hips': 8, 'feet': 5, 'head': 5}"
3639,train_q4098,Tell me a profession that charges by the hour. ,"{'psychiatrist dr.': 32, 'lawyer': 29, 'massage therapist': 8, 'plumber': 8, 'carpenter': 4, 'prostitute': 4}"
3640,train_q4099,Tell me a form of transportation you wouldn't want to use in a rainstorm. ,"{'motorcycle': 44, 'bicycle': 23, 'airplane': 20, 'boat': 8, 'walking': 5}"
3641,train_q4100,Tell me something that is never there when you need it? ,"{'money': 40, 'pen pencil': 14, 'significant other': 13, 'police officer': 11, 'keys': 9, 'friends': 7}"
3642,train_q4101,Tell me a kind of place where it's acceptable to scream. ,"{'amusement park': 33, 'sports event': 26, 'home': 15, 'movie theater': 12, 'concert': 6, 'dr. delivery room': 3}"
3643,train_q4102,Tell me a dream job that you wanted as a kid and still want today. ,"{'doctor': 27, 'astronaut': 21, 'performer': 19, 'athlete': 12, 'pilot': 10, 'lawyer': 5}"
3644,train_q4104,Tell me somewhere you'd expect to meet a ghost. ,"{'haunted house': 64, 'cemetery': 26, 'old hospital': 3, 'attic': 2}"
3645,train_q4105,Tell me a person you address using sir or ma'am. ,"{'teacher': 44, 'boss': 27, 'parent': 14, 'judge': 7, 'police officer': 4, 'server': 3}"
3646,train_q4106,Tell Me A Place Where You Often Have To Pay For Parking. ,"{'mall': 28, 'hospital': 18, 'concert': 16, 'airport': 15, 'work downtown': 14, 'sporting event': 6}"
3647,train_q4107,Unlike Honey Bun Name A Breakfast Food That Doesnt Make A Good Pet Name,"{'cereal': 27, 'eggs': 22, 'bacon': 15, 'toast': 11, 'pancake': 10, 'donut': 6, 'bagel': 5}"
3648,train_q4108,What Might A Woman Brag That Her Husband Is Better At Than Most,"{'kissing  intimacy': 42, 'cooking': 23, 'fixing things': 12, 'making money': 7, 'cleaning': 6}"
3649,train_q4109,Which Website Would You Go To First If You Want To Find Out More About Something ,"{'google': 56, 'yahoo': 20, 'wikipedia': 10, 'ask.com': 8, 'bing': 3}"
3650,train_q4110,What Do Parents Do As Part Of Their Childrens bedtime Routine,"{'read': 43, 'tuck them in': 17, 'brush teeth': 10, 'give bath': 9, 'pray': 6, 'sing': 6, 'kiss goodnight': 5}"
3651,train_q4111,Which Of Your Usual Bills Increase Over The Holidays? ,"{'credit card': 31, 'electric lights': 23, 'food': 19, 'phone': 11, 'transportation gas': 8, 'heat': 5}"
3652,train_q4112,What Worldly Topic Would You Be Surprised To Learn That Britney Spears And Jessica Simpson Talk About When They’re Alone ,"{'politics': 24, 'war': 22, 'world peace': 21, 'religion': 11, 'hunger poverty': 10, 'global warming': 9}"
3653,train_q4114,We Asked Women Name Something You Would Not Like To Have a Man Do For You On a Date,"{'order food': 36, 'open car door': 31, 'pay for everything': 20, 'feed me': 5}"
3654,train_q4115,What occupation Might Someone Have That Makes You Think Theyd Have A Flair For Romance,"{'wedding planner': 19, 'match maker': 18, 'actor': 16, 'dancer': 16, 'writer': 15}"
3655,train_q4116,When Shes Run Out Of Money What Might A Gambler Put On The Table,"{'jewelry': 43, 'car keys': 19, 'credit card': 14, 'articles of clothing': 8, 'deed to house': 6}"
3656,train_q4117,What Might A Kid Take Along If Hes Planning To Run Away From Home,"{'clothes': 36, 'food': 25, 'money': 15, 'bedding': 7, 'toys': 6, 'backpack': 5, 'bike': 3}"
3657,train_q4118,Who Was The Worst Oscar Host? ,"{'david letterman': 23, 'steve martin': 12, 'jon stuart': 9}"
3658,train_q4119,What Might A Cowboy Have Hidden Under His Hat,"{'gun': 45, 'money': 20, 'hair': 19, 'cigarettes': 7, 'whiskey': 4, 'bandana': 3}"
3659,train_q4120,What Do You Need To Check To Ensure That Your Car Runs Properly? ,"{'oil': 44, 'gas': 20, 'engine': 15, 'brakes': 6, 'tires': 6, 'battery': 4}"
3660,train_q4121,What Do You Think A High School Mascot Wears Under His Costume,"{'nothing': 48, 'shorts': 21, 'underwear': 21, 'tights': 5, 't shirt': 3}"
3661,train_q4122,"What Might You Want To Bring With You, When Babysitting An Infant Who Cries A Lot? ","{'pacifier': 38, 'ear plugs': 36, 'toys': 19, 'headphones': 6}"
3662,train_q4124,What Do People Do At The Beach That Doesnt Involve Getting In The Water,"{'tan': 56, 'play volleyball': 24, 'walk': 12, 'picnic': 4}"
3663,train_q4125,"What Animal Would You See At A Farm, But Never Consider Keeping For A Pet? ","{'cow': 47, 'pig': 34, 'goat': 6, 'chicken': 5, 'horse': 3, 'sheep': 3}"
3664,train_q4126,What Do You See At The Olympics That You Might Also See At A Spelling Bee. ,"{'judges': 44, 'prize': 20, 'audience': 19, 'competition': 8, 'timer': 3, 'scores': 3}"
3665,train_q4127,"When You Have A Headache, Name Something It Hurts To Do. ","{'talk yell': 36, 'think': 32, 'laugh': 10, 'bend over': 7, 'cough': 5, 'look at light': 5}"
3666,train_q4128,"When You Were A Little Kid, Where Did You Think Babies Came From. ","{'stork': 56, ""mother's stomach"": 23, 'heaven': 7, 'already knew': 6, 'cabbage patch': 3}"
3667,train_q4129,Which Sounds Do Children Listen For On Christmas Eve? ,"{'sleigh bells': 52, 'ho ho ho': 26, 'reindeer on roof': 15, 'footsteps': 4}"
3668,train_q4130,What Was Your Worst Nightmare About,"{'death': 29, 'monster': 26, 'falling': 24, 'ghosts': 9, 'spiders': 4, 'clowns': 4, 'witches': 3}"
3669,train_q4131,What Would You Be Surprised To See A Child Do At A Bowling Alley? ,"{'get a strike': 66, 'smoking': 12, 'drinking': 10, 'sleeping': 6, 'perfect game': 3}"
3670,train_q4132,Which Festive Holiday Was More Fun When You Were A Kid,"{'christmas': 51, 'halloween': 19, 'easter': 16}"
3671,train_q4134,What Might You Bring To The Stadium If You Wanted To Be Featured On The Jumbo Tron Screen,"{'sign': 45, 'foam finger': 23, 'attractive woman': 12, 'silly hat': 9}"
3672,train_q4135,What Would You Have To Learn To Do Before Starring In A John Wayne Movie? ,"{'ride a horse': 56, 'shoot': 17, 'act': 13, 'fight': 11}"
3673,train_q4136,What Might A Kid Get In Trouble For Writing On,"{'wall': 51, 'school desk': 30, 'clothes': 6, 'skin': 3, 'car': 3}"
3674,train_q4137,What Would You Need If You Wanted To Dress A Rocky Balboa For Halloween? ,"{'boxing gloves': 32, 'muscles': 29, 'shorts': 18, 'wig': 9, 'black eye': 4}"
3675,train_q4138,What Might A Woman Do On A First Date To Make You Suspect He Was An Undercover Cop? ,"{'ask many questions': 49, 'carries a gun': 29, 'wears a badge': 10, 'ask for id': 6}"
3676,train_q4139,What Are You Advised To To Do When You’re Nervous About Speaking In Front A Crowd? ,"{'picture crowd naked': 56, 'deep breath': 21, 'calm down': 13, 'drink water': 7}"
3677,train_q4140,What Might Your CoWorker Do To Let You Know She Is Very Excited About Christmas,"{'decorate': 44, 'sing carols': 37, 'dress up': 9, 'talk about it': 8}"
3678,train_q4141,What Might You FInd In A Briefcase That Would Make You Think It Belonged To A Spy,"{'weapon': 44, 'camera': 18, 'money': 13, 'magnifying glass': 8, 'binoculars': 6, 'spy glasses': 4, 'tape recorder': 4}"
3679,train_q4142,When You Dont Want To Get Out Of Bed In The Morning Name Something That Gets You Up Anyway,"{'alarm': 35, 'kids': 31, 'work': 16, 'pet': 5, 'hunger': 4, 'sunlight': 4, 'phone': 3}"
3680,train_q4144,What Might A Celebrity Do That Causes People To Criticize Him? ,"{'party': 55, 'cheat': 17, 'drive carelessly': 9, 'get arrested': 8, 'divorce': 5}"
3681,train_q4145,Where In Your House Do You Look For Something That’s Been Packed Away For Winter? ,"{'attic': 41, 'closet': 32, 'basement': 15, 'garage': 6, 'under bed': 4}"
3682,train_q4146,What Might A Parent Videotape Their Child Doing Around The Christmas Holiday? ,"{'opening presents': 65, 'being in pageant': 27, 'visiting santa': 5}"
3683,train_q4147,What Time Is The earliest You’re Willing To Get Up On A Saturday? ,"{'10': 34, '8': 32, '9': 13, '11': 6, 'noon': 5, '7:00:00': 4}"
3684,train_q4148,Which Christmas Movie Is Played Most Often Over The Holidays? ,"{'a christmas story': 35, 'rudolph red nosed reindee': 19, 'the grinch': 16, 'home alone': 11, 'white christmas': 5, ""it's wonderful life"": 5, 'frosty the snowman': 4}"
3685,train_q4149,What Do You Find Out About A Town By Reading Signs On The Side Of The Road? ,"{'population': 60, 'town name': 30, 'speed limit': 8}"
3686,train_q4150,What Might Someone Do While Sleeping That Tells You Theyre Having A Nightmare,"{'scream': 50, 'cry': 16, 'kick': 6, 'sweat': 5, 'thrash': 5, 'jump': 3, 'talk': 3}"
3687,train_q4151,"While At The Wedding, Name Away You Can Tell That The Marriage Won’t Last ","{'fights at wedding': 67, 'bride  groom flirting': 15, 'crying  sad faces': 9, 'how they kiss': 7}"
3688,train_q4152,Which Trait Of A Good Teacher Would Also Be Important For A Good Con Man? ,"{'smart': 54, 'outgoing': 17, 'convincing': 12, 'trusted': 7, 'looks professional': 7}"
3689,train_q4154,What Might somebody Do That Would Annoy Fellow TheaterGoers At A Play,"{'talk loudly': 80, 'use phone': 6, 'cough': 3, 'laugh': 3, 'snore': 3, 'heckle': 3}"
3690,train_q4155,What Would You Expect To See In The Audience Of A Romance Movie? ,"{'couples': 46, 'affection': 30, 'tears': 14, 'tissue': 9}"
3691,train_q4156,What Happens To Your Body That Lets You Know You’re Getting Old? ,"{'werinkles': 54, 'aches': 20, 'gray hair': 14, 'sagd': 8}"
3692,train_q4157,What Is The Maximum Number Of Times Its Okay For Your Partner To Call You At Work,"{'1': 19, '2': 34, '3': 23, '4': 7, '5': 3}"
3693,train_q4158,What’s The Best thing To Have On The Radio While On Your Morning Commute? ,"{'music': 46, 'talk show': 22, 'news': 21, 'traffic report': 9}"
3694,train_q4159,What Hobby Or Activity Could Cause A Man To Have Missing Teeth,"{'boxing': 45, 'hockey': 33, 'football': 6, 'drugs': 5, 'baseball': 3, 'wrestling': 3, 'rugby': 3}"
3695,train_q4160,Why Might Someones Phone Number Be Unlisted,"{'privacy': 35, 'famous': 17, 'avoid telemarketers': 12, 'occupation': 11, 'getting prank calls': 10, 'just moved': 5, 'bill collectors': 5}"
3696,train_q4161,Which Characteristics Would Make Dracula Sound Attractive In A Personal’s Ad? ,"{'dark hair': 42, 'tall': 28, 'well dressed': 9, 'accent': 7, 'mysterious': 4}"
3697,train_q4162,What Food Do You Want To Avoid Before Kissing Someone? ,"{'garlic bread': 29, 'pizza': 24, 'tuna': 22, 'onion rings': 13, 'eggs': 6, 'chili': 4}"
3698,train_q4165,"What Do Some People Look To For Relationship Guidance, That You Don’t Believe In? ","{'therapist': 38, 'psychic': 23, 'books': 14, 'horoscope': 12}"
3699,train_q4166,Why Might A Person Use Stairs Instead Of The Elevator? ,"{'exercise': 61, 'fire': 20, 'elevator broken': 6, 'fear of small spaces': 6, 'faster': 3}"
3700,train_q4167,What Might You Encounter On The Freeway That Would Make You Pull Off For A While ,"{'accident': 37, 'traffic jam': 17, 'animal': 16, 'flat tire': 12, 'rain snow': 11, 'police activity': 5}"
3701,train_q4168,What Diaper Bag Item Would A Parent Hate To Be Without,"{'diapers': 49, 'wipes': 33, 'bottle': 13, 'pacifier': 3}"
3702,train_q4169,"What Do Some People Do Immediately After Breaking Up, And Others Take Time To Do? ","{'date again': 55, 'mourn': 29, 'move on': 11}"
3703,train_q4170,What Accent Might An American Pretend To Have In Order To Sound Sexier ,"{'french': 61, 'british': 18, 'italian': 8, 'spanish': 8, 'australian': 3}"
3704,train_q4174,Who was the most influential person of the 20th Century? ,"{'john f kennedy': 21, 'martin luther king': 18, 'bill gates': 8, 'franklin d roosevelt': 7, 'mother teresa': 6}"
3705,train_q4176,What issue do voters care most about? ,"{'taxes': 30, 'economy': 25, 'health care': 14}"
3706,train_q4177,"With no time for food shopping, name something a desperate housewife serves for dinner. ","{'tv frozen dinner': 26, 'pizza': 13, 'eggs': 6, 'hot dogs': 6, 'macaroni & cheese': 6}"
3707,train_q4178,"When the electricity goes out, name something it's hard to do in the dark. ","{'read': 33, 'walk': 12, 'see': 10, 'cook': 9, 'find flashlight': 4}"
3708,train_q4181,Where Might You Take Someone On A Date If You Wanted To See Them In Less Clothing. ,"{'beach': 41, 'swimming pool': 15}"
3709,train_q4182,What do you call someone who is too careful with money? ,"{'send us your answers!': 10, 'cheap': 35}"
3710,train_q4184,"We surveyed 100 married women...Name a place where your husband spends so much time, he might as well live there. ","{'work job': 27, 'bathroom': 14, 'bar club': 10, 'garage': 8, 'golf course': 6, 'basement': 4}"
3711,train_q4185,Who is the scariest movie monster of all time? ,"{'freddy krueger': 20, 'dracula': 13, 'jason': 10, 'alien': 10, 'jaws': 9, 'king kong': 5}"
3712,train_q4186,"Which actor's specialty is playing ""nut cases?"" ","{'jim carrey': 19, 'robin williams': 16, 'steve martin': 6}"
3713,train_q4187,Which is the worst room in the house to hide valuables? ,"{'bedroom': 57, 'living room': 20, 'kitchen': 10, 'bathroom': 9}"
3714,train_q4188,What Might You Name Your Son If You Wanted Him To Grow Up To Be A Magician. ,"{'houdini': 49, 'merlin': 30}"
3715,train_q4189,What might a teenager do to cause their parents to forbid them from using the family car? ,"{'crash it': 51, 'drink': 17, 'bad grades': 11, 'speed': 10, 'stay out': 6, 'get ticket': 5}"
3716,train_q4190,What do you often smell before using? ,"{'perfume': 31, 'milk': 20, 'food': 8, 'soap': 6, 'deodorant': 5, 'shampoo': 4}"
3717,train_q4194,"When you break up with someone, name something of theirs you throw away. ","{'pictures': 59, 'clothes': 19, 'letters cards': 9, 'ring jewelry': 8, 'phone number': 3}"
3718,train_q4195,What is the perfect dessert for a supermodel? ,"{'jello': 21, 'fruit': 19, 'yogurt': 17, 'sherbert': 11, 'celery': 9, 'cheese cake': 8}"
3719,train_q4196,We surveyed 100 married women...Name someone or something in a circus that best describes your husband in the bedroom. ,"{'clown': 33, 'ringmaster': 15, 'lion': 14, 'acrobat': 10, 'animal tamer': 8, 'tiger': 7}"
3720,train_q4197,What do you do when someone cuts in front of you in line? ,"{'scream': 49, 'bellow': 49, 'holler': 49, 'yell': 49}"
3721,train_q4198,We surveyed 100 married women...Name something that tires out your husband. ,"{'job work': 27, 'exercise walking': 15, 'housework chores': 14, 'mowing yard work': 12, 'making love': 11, 'baby-sitting kids': 5}"
3722,train_q4199,What's something you've fallen out of at least once in your life? ,"{'bed': 29, 'love': 27, 'chair': 15, 'tree': 8, 'car': 7, 'swing': 5}"
3723,train_q4200,We surveyed 100 men...Name something you might ask a woman that could get you slapped. ,"{'""hook up"" sex?': 57, ""how 'bout a kiss?"": 15, 'how old are you?': 12, 'how much weigh?': 7, 'real hair color?': 4}"
3724,train_q4202,"We surveyed 100 men...Even if it's for just one day, name something Hugh Hefner has that you'd like to have. ","{'his money': 40, 'his mansion': 22, 'his women': 14, 'his cars': 13, 'his fame': 3, 'his bathrobes': 2}"
3725,train_q4204,What do you imagine is the biggest disadvantage to being tall? ,"{'bump head ceiling': 45, 'small cars': 14, 'clothes shoes': 13, 'finding partners': 13, 'short beds': 9}"
